股票代码,年度,金额最高的前三名董事的报酬总额,金额最高的前三名高级管理人员的报酬总额,独立董事津贴,审计委员会,薪酬与考核委员会,战略委员会,提名委员会,董事会的规模,监事会的规模,年度股东大会的参会股东人数,独立董事总人数
2323,2010,367000,393000,70000,1,1,0,0,6,3,7,3
2324,2010,1288100,1288100,74600,1,1,1,1,5,3,19,4
2325,2010,1184200,794000,264000,1,1,0,0,5,3,15,4
2326,2010,774500,666400,150000,1,1,1,1,6,6,18,4
2327,2010,-95,-95,120000,1,1,1,1,0,1,14,0
2328,2010,10535000,10495000,150000,1,1,1,1,6,3,36,3
2329,2010,750000,650000,120000,1,1,1,1,3,3,6,2
2330,2010,256000,547900,50000,1,1,1,1,2,3,3,2
2331,2010,476800,554800,135100,1,1,1,1,3,4,16,4
2332,2010,1590000,1380000,136800,1,1,1,1,8,11,67,3
2333,2010,1338000,1146000,90000,1,1,1,1,3,3,3,2
2334,2010,1050000,1080000,240000,1,1,1,1,5,3,35,3
2335,2010,1420000,1320000,150000,1,1,1,1,4,3,10,3
2336,2010,2605000,3500000,200000,1,1,1,1,3,3,11,4
2337,2010,632000,767000,100000,1,1,1,1,2,3,6,2
2338,2010,110400,1347700,110400,1,1,1,1,6,3,6,3
2339,2010,852000,863000,150000,1,1,1,0,5,3,13,3
2340,2010,1621400,1623100,168900,1,1,1,1,6,3,24,3
2341,2010,682200,796000,174800,1,1,1,1,3,3,8,5
2342,2010,1800000,1760000,300000,1,1,1,1,8,5,36,3
2343,2010,1663300,998300,180000,1,1,1,1,6,3,88,3
2344,2010,1232000,1232000,150000,1,1,1,1,4,3,30,3
2345,2010,1476900,1697500,150000,1,1,1,1,7,3,7,3
2346,2010,420000,360000,90000,1,1,1,1,6,3,5,3
2347,2010,960000,960000,187000,1,1,1,1,5,4,16,6
2348,2010,720000,720000,192000,1,1,1,1,7,3,9,4
2349,2010,678600,913600,120000,1,1,1,1,7,5,40,4
2350,2010,1347800,2132500,194400,1,1,0,0,7,3,5,5
2351,2010,1117100,1212100,-97,1,1,1,1,6,3,6,3
2352,2010,208000,179000,135000,1,1,1,1,6,3,6,3
2353,2010,724000,724000,150000,1,1,1,1,6,3,26,4
2354,2010,444000,384000,114000,1,1,1,1,5,3,39,3
2355,2010,630000,620000,71400,1,1,1,1,6,3,43,3
2356,2010,295000,705000,120000,1,1,1,1,4,3,3,3
2357,2010,1141900,954400,43800,1,1,1,1,5,3,10,3
2358,2010,474000,644500,150000,1,1,1,1,6,3,8,3
2359,2010,150000,700000,150000,1,1,1,1,3,3,1,3
2360,2010,253500,255000,152000,1,1,1,1,7,3,-93,4
2361,2010,450000,475400,200000,1,1,1,1,3,3,22,4
2362,2010,1593800,1651500,254000,1,1,1,1,8,3,-93,5
2363,2010,205000,150000,120000,1,1,1,1,6,3,1,4
2364,2010,637500,645000,126600,1,1,1,1,5,3,13,3
2365,2010,1535700,1633300,120000,1,1,1,1,6,3,-95,3
2366,2010,858900,859700,150000,1,1,1,1,6,3,13,3
2367,2010,1170000,830000,150000,1,1,1,1,5,3,17,3
2368,2010,1157900,1669400,156000,1,1,1,1,8,5,25,4
2369,2010,835500,756800,132600,1,1,1,1,6,3,11,3
2370,2010,658500,659500,158400,1,1,1,1,7,3,7,5
2371,2010,930400,969900,135000,1,1,1,1,6,3,-95,3
2372,2010,628800,1143800,150000,1,1,0,0,6,3,-95,3
2373,2010,554600,477300,155300,1,1,0,0,6,3,-93,3
2374,2010,342000,264000,90000,1,1,0,0,7,4,-93,4
2375,2010,1740000,1540000,280000,1,1,1,1,5,6,13,4
2376,2010,1508600,1691400,180000,1,1,1,1,6,7,35,3
2377,2010,1200000,1000000,360000,1,1,0,0,6,3,-95,3
2378,2010,1220000,1080000,370000,1,1,1,1,8,4,19,5
2379,2010,1344000,1120000,125600,1,1,0,0,7,3,-95,4
2380,2010,921100,1258000,150000,1,1,1,1,2,3,-95,3
2381,2010,606300,606300,200000,1,1,1,1,7,3,40,4
2382,2010,278300,789500,130000,1,1,0,0,5,3,-95,3
2383,2010,431000,751000,72000,1,1,1,1,3,3,-93,2
2384,2010,1117800,1035400,158400,1,1,1,1,7,4,18,3
2385,2010,1126100,-95,-97,1,1,1,1,1,0,32,0
2386,2010,1575400,1844100,160000,1,1,1,1,6,11,21,4
2387,2010,1388800,566000,150000,1,1,1,1,7,3,10,3
2388,2010,1312500,345300,210000,1,1,1,1,6,3,5,4
2389,2010,1099800,1099800,120000,1,1,1,1,6,5,-95,3
2390,2010,611000,-95,-97,1,1,1,1,1,0,-95,0
2391,2010,768000,789600,150000,1,1,1,1,4,2,-93,3
2392,2010,1300000,1300000,180000,1,1,0,0,6,3,20,3
2393,2010,2800000,1248000,108000,1,1,0,0,6,3,-95,3
2394,2010,3887600,3083700,277500,1,1,1,1,6,3,3,4
2395,2010,109500,-95,109500,1,1,1,1,0,0,3,1
2396,2010,2356600,2409900,144000,1,1,0,0,7,3,-95,4
2397,2010,380000,60000,200000,1,1,1,1,7,3,-95,4
2398,2010,1093000,1093000,150000,1,1,1,1,6,5,-95,3
2399,2010,-95,-95,-97,1,1,1,1,0,1,-93,0
2400,2010,2585500,1956300,180000,1,1,1,1,6,3,-93,3
2401,2010,144000,1446600,144000,1,1,1,1,3,3,34,3
2402,2010,617900,505700,90000,1,1,1,1,6,1,12,3
2403,2010,-95,-95,-97,1,1,0,0,0,0,-93,0
2404,2010,-95,-95,-97,1,1,1,1,0,0,-93,0
2405,2010,1810000,2550000,200000,1,1,1,1,9,3,9,5
2406,2010,-95,288900,-97,1,1,1,1,0,0,-93,0
2407,2010,-95,-95,-97,1,1,1,1,0,0,-93,0
2408,2010,460500,446500,83300,1,1,1,1,3,3,7,3
2409,2010,1360500,1231000,60000,1,1,1,1,4,3,-95,3
2410,2010,2565700,2291800,150000,1,1,1,1,6,3,19,3
2411,2010,700700,700700,150000,1,1,1,1,6,3,38,3
2412,2010,536300,443400,200000,1,1,1,1,5,3,-95,4
2413,2010,512000,880000,108000,1,0,0,0,4,3,-95,3
2414,2010,891100,967500,150000,1,1,1,1,4,3,-95,3
2415,2010,3290000,3152100,400000,1,1,1,1,6,2,12,4
2416,2010,3800000,1600000,240000,1,1,1,1,4,5,-93,3
2417,2010,1356400,985700,150000,1,1,1,1,6,3,-95,3
2418,2010,766300,615500,210000,1,1,1,1,5,5,-95,4
2419,2010,2370000,3480000,170000,1,1,1,1,6,3,-93,3
2420,2010,1256800,1002600,240000,1,1,1,1,4,3,-95,3
2421,2010,850800,1283100,150000,1,1,1,1,6,5,-95,3
2422,2010,1360000,2000000,-97,1,1,1,1,9,3,23,0
2423,2010,1112500,977500,250800,1,1,0,0,7,5,-95,3
2424,2010,2020000,1589000,164000,1,1,1,1,5,5,3,4
2425,2010,459000,459000,120000,1,1,1,1,6,1,5,3
2426,2010,1744800,1744800,210400,1,1,1,1,7,3,16,4
2427,2010,820000,820000,120000,1,1,1,1,5,3,8,3
2428,2010,478700,721500,108000,1,1,1,1,6,3,13,3
2429,2010,1042000,742000,141000,1,1,1,1,7,5,-93,4
2430,2010,865300,1791400,108000,1,1,1,1,4,3,-93,3
2431,2010,1066900,1070400,178500,1,1,1,1,6,1,-95,3
2432,2010,740000,640000,120000,1,1,1,1,4,3,-95,3
2433,2010,826800,698600,195000,1,1,1,1,6,3,4,3
2434,2010,606000,492000,189600,1,1,0,0,6,2,-93,3
2435,2010,486000,285000,108000,1,1,1,1,5,3,-95,3
2436,2010,1380000,1623000,180000,1,1,1,1,3,3,-95,3
2437,2010,720000,600000,195000,1,1,1,1,8,1,4,3
2438,2010,1135000,1032000,122000,1,1,1,1,4,2,7,2
2439,2010,1256000,1256000,252800,1,1,1,1,7,3,-95,4
2440,2010,1550000,1130000,300000,1,1,1,1,6,4,-95,4
2441,2010,958000,958000,180000,1,1,1,1,6,3,-93,3
2442,2010,1108600,1046100,300000,1,0,1,0,4,3,14,3
2443,2010,610000,610000,120000,1,1,1,1,6,5,-93,3
2444,2010,1294000,1294000,100000,1,1,1,0,6,3,-95,3
2445,2010,380000,420000,100000,1,1,1,1,3,3,2,2
2446,2010,809400,777000,126000,1,1,1,0,3,3,-93,3
2447,2010,721000,745000,60000,1,1,0,0,3,3,10,3
2448,2010,405000,360000,200000,1,1,1,1,6,3,-93,4
2449,2010,1372000,496900,180000,1,1,1,1,5,3,-93,4
2450,2010,144000,677000,144000,1,1,1,1,4,2,-95,3
2451,2010,433900,626000,150000,1,1,1,1,4,3,-95,3
2452,2010,504000,504000,150000,1,1,1,1,6,3,51,3
2453,2010,1601900,1238700,90000,1,1,1,1,6,4,-93,6
2454,2010,202300,1292100,150000,1,1,1,1,7,2,-95,3
2455,2010,864000,624000,187500,1,1,1,1,4,3,-95,3
2456,2010,321500,871500,123600,1,1,1,1,3,3,-95,3
2457,2010,487000,412800,60900,1,1,0,0,6,3,-95,3
2458,2010,638900,690200,120000,1,1,1,1,5,3,-93,3
2459,2010,334400,334400,-97,1,1,1,1,1,0,-93,0
2460,2010,332900,706500,125100,1,1,1,1,4,3,-93,3
2461,2010,1550900,1550900,150000,1,1,1,1,6,4,-95,3
2462,2010,1204000,1200000,36000,1,1,1,1,7,8,12,4
2463,2010,1005800,912000,216000,1,1,1,1,7,3,-93,3
2464,2010,1147400,1189800,180000,1,1,1,1,5,3,4,3
2465,2010,3653300,240000,2300300,1,1,1,1,7,3,-95,4
2466,2010,425000,425000,193800,1,1,1,1,4,3,3,4
2467,2010,1704000,2256000,408000,1,0,0,0,3,4,-93,2
2468,2010,1390700,1303600,150000,1,1,1,1,6,3,-93,3
2469,2010,811715.5,811715.5,200000,1,1,1,1,7,3,-95,4
2470,2010,2519800,2519800,240000,1,1,1,1,5,3,-95,4
2471,2010,579900,553400,89400,1,1,1,1,6,5,-95,3
2472,2010,1250000,840000,150000,1,1,1,1,6,5,11,3
2473,2010,1696200,-95,180000,1,1,1,1,8,1,11,3
2474,2010,510000,510000,129000,1,1,1,1,6,3,14,3
2475,2010,1180000,1150000,90000,1,1,1,1,4,3,3,3
2476,2010,427600,854500,150000,1,1,1,1,6,7,-93,3
2477,2010,390000,390000,160000,1,1,1,1,7,3,-93,4
2478,2010,1262700,1209500,90000,1,1,1,1,6,3,28,3
2479,2010,225912,584400,18,1,1,1,0,6,5,-95,3
2480,2010,1805700,1566400,150000,1,1,1,0,6,5,-95,3
2481,2010,216000,180000,129600,1,1,1,1,5,3,7,3
2482,2010,1600000,1550000,142500,1,1,0,0,6,3,4,3
2483,2010,878000,1940400,150000,1,1,1,1,6,2,6,3
2484,2010,186600,265700,105000,1,1,1,1,4,3,-93,3
2485,2010,550000,600000,400000,1,1,1,1,5,3,9,4
2486,2010,975000,708000,200000,1,1,1,1,7,3,-93,4
2487,2010,387000,472000,180000,1,1,1,1,3,3,-95,3
2488,2010,676900,543400,150000,1,1,1,1,6,3,48,3
2489,2010,1985100,1985100,320000,1,1,1,1,6,3,13,5
2490,2010,1110400,1370100,225600,1,1,1,1,4,3,-95,3
2491,2010,1483000,1331000,180000,1,1,1,1,6,3,33,3
2492,2010,263500,896000,124800,1,1,1,1,4,3,-95,3
2493,2010,1802300,1496100,189600,1,1,1,1,6,3,-95,3
2494,2010,400000,193800,150000,1,1,1,1,4,5,13,3
2495,2010,270000,234000,144000,1,1,0,0,4,3,9,3
2496,2010,2214000,2328200,300000,1,1,1,1,6,3,-95,3
2497,2010,1399226,1400740,120000,1,1,1,1,5,2,-95,3
2498,2010,853000,574900,90000,1,1,1,1,8,3,-93,4
2499,2010,1744700,221600,-97,1,1,1,1,9,3,12,0
2500,2010,2336700,5711900,400000,1,1,1,1,7,12,12,4
2501,2010,585000,585000,150000,1,1,1,1,6,3,-93,3
2502,2010,370000,320000,90000,1,1,1,1,6,3,13,3
2503,2010,483000,684600,214200,1,1,1,1,4,3,-95,3
2504,2010,368000,368000,90000,1,1,1,1,6,3,-95,3
2505,2010,256900,250400,80000,1,1,1,1,7,5,-95,4
2506,2010,468100,570200,72000,1,1,1,1,6,3,-93,3
2507,2010,802100,802100,120000,1,1,1,1,7,3,13,4
2508,2010,1064500,1064500,90000,1,1,1,1,6,4,-93,3
2509,2010,281300,344000,93900,1,1,1,1,3,3,-95,3
2510,2010,846500,846500,160000,1,1,1,1,7,3,-95,4
2511,2010,1520000,1500000,240000,1,1,1,0,7,3,-95,4
2512,2010,583500,730500,108000,1,1,1,1,4,3,-95,3
2513,2010,931971,931971,480000,1,1,1,1,7,3,-93,4
2514,2010,801400,888000,280200,1,1,1,1,6,3,4,3
2515,2010,389900,370000,90000,1,1,1,1,6,3,32,3
2516,2010,1401100,1401100,360000,1,1,1,1,6,4,7,3
2517,2010,244000,396000,150000,1,1,1,1,2,3,3,3
2518,2010,1172000,919500,1208000,1,1,1,1,2,3,-95,4
2519,2010,1339500,1299500,115200,1,1,0,0,6,3,46,3
2520,2010,255400,406800,90000,1,1,1,1,4,3,7,3
2521,2010,1150000,1150000,150000,1,1,1,1,6,5,-95,3
2522,2010,1073200,1094000,120000,1,1,1,1,4,3,7,3
2523,2010,1487300,1370900,60000,1,1,1,1,7,3,34,3
2524,2010,404600,503100,150000,1,1,1,1,6,3,-95,3
2526,2010,156000,248000,90000,1,1,1,1,5,3,-95,3
2527,2010,1842000,1948000,180000,1,1,1,1,6,3,-93,3
2528,2010,1853400,1853400,60000,1,1,1,1,4,3,-95,3
2529,2010,721200,1021800,180000,1,1,1,1,6,3,-95,3
2530,2010,849300,917500,107100,1,1,1,1,6,3,6,3
2531,2010,358300,442000,150000,1,1,1,1,4,3,-95,3
2532,2010,797600,873900,90000,1,1,1,1,6,3,11,3
2533,2010,1697400,1574900,185000,1,1,1,1,7,5,26,4
2534,2010,2040000,1880000,178500,1,1,1,1,6,3,-95,3
2535,2010,720000,540000,300000,1,1,1,1,6,3,53,3
2536,2010,168800,411400,150000,1,1,1,1,5,3,-93,3
2537,2010,468100,470800,108000,1,1,1,1,6,3,3,3
2538,2010,1360000,1360000,147200,1,1,1,1,6,3,-93,4
2539,2010,834800,743800,150000,1,1,1,1,4,3,21,3
2540,2010,2575400,1629600,84300,1,1,1,1,6,2,18,3
2541,2010,654000,604800,100000,1,1,1,1,3,3,-95,2
2542,2010,999700,999700,99000,1,1,1,1,4,3,-93,4
2543,2010,1090000,1027100,150000,1,1,1,1,4,3,-93,3
2544,2010,1196000,3375200,192000,1,1,1,1,7,5,-95,8
2545,2010,600000,456000,90000,1,1,1,1,6,3,-93,3
2546,2010,1148000,868000,192000,1,1,1,1,5,3,-93,3
2548,2010,876200,761600,240000,1,1,1,1,4,5,2,3
2549,2010,785500,663100,90000,1,1,1,1,5,3,3,3
2550,2010,1771000,1651000,400000,1,1,1,1,5,3,-95,4
2551,2010,936000,244500,-97,1,1,1,1,5,2,10,0
2552,2010,770000,1180000,150000,1,1,1,1,3,3,10,3
2553,2010,524300,524300,180000,1,1,1,1,5,2,15,3
2554,2010,837000,1218000,572000,1,1,1,1,2,3,23,4
2556,2010,3308400,4263000,90000,1,1,1,1,5,3,-95,3
2558,2010,490900,540900,60000,1,1,1,1,3,3,8,2
2564,2010,1645000,1695000,154200,1,1,1,1,6,4,30,4
300001,2010,1155000,1085000,180000,1,1,1,1,6,3,13,3
300002,2010,474400,1242600,288000,1,1,1,1,7,3,32,7
300003,2010,3616400,4005200,540000,1,1,1,1,6,3,18,3
300004,2010,368000,318000,150000,1,1,1,1,5,3,9,3
300005,2010,1604200,1687100,60000,1,1,1,1,4,3,21,2
300006,2010,399200,567100,198800,1,1,1,1,4,3,18,4
300007,2010,249400,310600,120000,1,1,1,1,3,3,18,3
300008,2010,856000,840000,135000,1,1,1,1,6,3,41,3
300009,2010,900000,900000,240000,1,1,0,0,8,4,58,5
300010,2010,1193700,1355200,248000,1,1,1,1,8,3,17,4
300011,2010,1022700,1034300,192500,1,1,1,1,6,5,10,3
300012,2010,1623500,1830700,349900,1,1,0,0,5,3,-95,4
300013,2010,2700000,1890000,240000,1,1,1,1,7,3,7,3
300014,2010,418800,514100,180000,1,1,1,1,4,3,-95,3
300015,2010,580000,560000,180000,1,1,1,1,4,3,-95,3
300016,2010,600000,561000,140000,1,1,1,1,4,5,15,3
300017,2010,1245000,1065500,216000,1,1,1,1,5,5,11,4
300018,2010,1510000,1490000,160000,1,1,1,1,7,3,24,4
300019,2010,933500,1816200,123900,1,1,1,1,3,3,10,3
300020,2010,1138300,1030900,150000,1,1,1,1,6,3,9,3
300021,2010,903200,375400,144000,1,1,1,1,6,3,14,3
300022,2010,537700,89200,90000,1,1,0,0,6,4,36,3
300023,2010,229600,99000,150000,1,1,1,1,3,1,7,3
300024,2010,150000,1240000,150000,1,1,1,1,4,9,20,3
300025,2010,1118400,1118400,150000,1,1,1,1,4,3,10,3
300026,2010,8044000,8044000,144000,1,1,1,1,6,3,17,3
300027,2010,2853000,706200,180000,1,1,1,1,5,3,27,3
300028,2010,490000,560000,90000,1,1,1,1,4,3,6,3
300029,2010,1352800,1352800,149700,1,1,1,1,6,1,12,3
300030,2010,1080000,1080000,150000,1,1,0,1,7,6,17,5
300031,2010,412800,412800,150000,1,1,1,1,6,3,8,3
300032,2010,840000,840000,180000,1,1,1,1,6,3,4,3
300033,2010,1020000,1030000,100000,1,1,1,1,6,3,19,3
300034,2010,467000,1027000,108000,1,1,0,1,6,5,7,3
300035,2010,298150,300250,169300,1,1,0,0,6,5,42,3
300036,2010,1292400,1307200,214200,1,1,1,1,6,3,39,3
300037,2010,1958200,1813600,180000,1,1,1,1,5,3,36,3
300038,2010,659600,659600,180000,1,1,1,0,6,3,11,3
300039,2010,790000,530000,180000,1,1,1,1,6,3,39,3
300040,2010,660000,600000,150000,1,1,1,1,6,3,6,3
300041,2010,560000,560000,150000,1,1,1,1,6,3,38,3
300042,2010,1674300,1674300,60000,1,1,1,1,6,3,25,3
300043,2010,330000,236600,90000,1,1,1,1,3,3,6,3
300044,2010,486700,775100,217500,1,1,1,1,1,3,6,3
300045,2010,850000,694000,180000,1,1,1,1,3,5,30,3
300046,2010,1015900,1133900,160000,1,1,1,1,7,3,5,4
300047,2010,1735800,1736200,240000,1,1,1,1,7,3,11,4
300048,2010,1142600,1142700,150000,1,1,1,1,5,3,19,3
300049,2010,873000,1316500,250000,1,1,1,1,8,5,13,6
300050,2010,2396600,2397700,150000,1,1,1,1,3,3,27,3
300051,2010,1003200,1071300,233700,1,1,1,1,4,4,10,3
300052,2010,660200,756800,285600,1,1,1,1,7,3,14,3
300053,2010,581000,706500,264300,1,1,1,1,5,3,4,3
300054,2010,220000,390000,90000,1,1,1,1,5,3,33,3
300055,2010,715200,717100,150000,1,1,1,1,7,3,21,3
300056,2010,1272100,1304600,120000,1,1,1,1,6,3,10,3
300057,2010,640900,431400,120000,1,1,1,1,6,3,9,4
300058,2010,2700000,2700000,216000,1,1,1,1,6,3,9,3
300059,2010,1056000,1017000,176100,1,1,1,1,5,3,21,4
300061,2010,676200,676200,50000,1,1,0,0,6,3,14,3
300062,2010,1116000,341500,150000,1,1,1,1,5,3,5,3
300063,2010,553700,124000,110400,1,1,1,1,6,5,13,3
300064,2010,466000,435700,129000,1,1,1,1,6,3,10,3
300065,2010,688000,734900,126400,1,1,1,1,3,5,10,2
300066,2010,643500,446400,90000,1,1,1,1,6,3,11,5
300067,2010,693800,1006800,171700,1,1,1,1,3,3,24,3
300068,2010,529400,830000,214500,1,1,1,1,6,3,27,3
300069,2010,190900,323800,8400,1,1,1,1,1,3,19,3
300070,2010,663000,663000,127800,1,1,1,1,6,3,27,3
300071,2010,730000,236900,90000,1,1,0,0,5,3,7,3
300072,2010,2223400,2145900,200000,1,1,1,1,8,4,108,5
300073,2010,894000,1550000,216000,1,1,1,1,6,5,11,3
300074,2010,780000,640400,112500,1,1,0,0,6,3,12,3
300075,2010,930000,986000,90000,1,1,1,1,6,3,17,3
300076,2010,1426300,1343000,150000,1,1,1,1,6,5,-93,3
300077,2010,1440000,3120000,250000,1,1,1,1,6,5,21,3
300078,2010,739500,784900,150000,1,1,0,1,4,3,-95,3
300079,2010,1220224,653749,150000,1,1,1,1,6,5,17,3
300080,2010,651800,610700,150000,1,1,1,1,6,1,13,3
300081,2010,606200,773200,150000,1,1,1,1,6,3,12,3
300082,2010,1507900,1508100,108000,1,1,1,1,6,3,-95,3
300083,2010,500000,1630600,120000,1,1,1,1,2,5,-95,3
300084,2010,1194443,1060706,25000,1,1,1,1,7,4,20,3
300085,2010,360000,434800,180000,1,1,1,1,4,3,-95,3
300086,2010,714900,799600,79500,1,1,0,0,7,2,16,6
300087,2010,922800,985800,97600,1,1,0,0,5,3,16,4
300088,2010,260000,770000,30000,1,1,0,0,3,3,16,2
300089,2010,425500,425500,150000,1,1,1,1,6,5,-93,3
300090,2010,402800,378000,140000,1,1,1,1,6,3,11,3
300091,2010,450000,450000,200000,1,1,1,1,5,5,-93,4
300092,2010,671400,671400,90000,1,1,1,1,6,3,29,3
300093,2010,578400,708300,180000,1,1,1,1,6,3,-93,3
300094,2010,540000,1240000,90000,1,1,0,0,3,3,-93,3
300095,2010,217500,260000,112500,1,1,1,1,4,3,-93,3
300096,2010,636900,732000,120000,1,1,1,0,3,3,23,2
300097,2010,784000,537000,90000,1,1,1,1,4,3,-93,3
300098,2010,838200,245600,120000,1,1,1,1,3,3,7,4
300099,2010,591300,591300,135000,1,1,1,1,4,3,-95,3
300100,2010,225000,533200,112500,1,1,1,1,6,3,-93,3
300101,2010,1824900,768400,108000,1,1,0,1,6,3,-93,4
300102,2010,908900,462400,150000,1,1,1,1,4,3,7,3
300103,2010,649800,229700,114000,1,1,1,1,6,3,38,3
300104,2010,867000,1060000,94000,1,1,1,0,3,3,-95,2
300105,2010,2760200,2180000,300000,1,1,1,1,8,3,4,4
300106,2010,210000,260000,90000,1,1,1,0,6,3,-95,3
300107,2010,377400,389700,150000,1,1,1,1,6,3,-95,3
300108,2010,315000,250000,45000,1,1,1,1,4,3,-95,3
300109,2010,424600,307000,150000,1,1,1,1,3,3,38,3
300110,2010,1560000,1380000,180000,1,1,1,1,7,3,-95,4
300111,2010,160000,338500,150000,1,1,1,1,5,7,-95,3
300112,2010,1170100,1170100,107100,1,1,1,1,4,3,-93,3
300113,2010,821841.38,829165.25,150012,1,1,1,1,6,4,6,3
300114,2010,774000,709500,144000,1,1,1,1,7,3,5,4
300115,2010,402400,684100,99900,1,1,0,0,3,3,38,3
300116,2010,863136,703216,120000,1,1,0,0,8,3,-95,3
300117,2010,481000,632430,128000,1,1,1,1,3,3,10,3
300118,2010,1050400,1374500,171300,1,1,1,0,6,5,-95,3
300119,2010,568400,568400,90000,1,1,1,1,6,3,-95,3
300120,2010,461100,461900,72000,1,1,1,1,6,3,-93,3
300121,2010,475700,435400,60000,1,1,1,1,4,3,-95,3
300122,2010,700500,706000,216000,1,1,1,1,6,3,-95,3
300123,2010,536000,232700,180000,1,1,1,1,6,3,12,3
300124,2010,1720911,1718503,159900,1,1,1,1,6,3,20,3
300125,2010,365500,662700,150000,1,1,1,1,5,3,-95,3
300126,2010,680000,180000,82800,1,1,1,1,6,3,7,3
300127,2010,1002400,723700,105300,1,1,1,1,5,3,5,3
300128,2010,2871400,3145400,120000,1,1,0,0,6,3,-95,3
300129,2010,1571900,865700,819000,1,1,1,1,7,3,-95,6
300130,2010,1116000,1116000,120000,1,1,1,1,5,3,28,4
300131,2010,852000,240000,90000,1,1,1,1,4,3,14,3
300132,2010,581600,546100,30000,1,1,1,1,3,3,-95,2
300133,2010,1208840,1328180,-97,1,1,1,1,4,5,-93,3
300134,2010,5362700,5629100,600000,1,1,1,0,6,3,10,3
300135,2010,180000,47400,180000,1,1,1,1,6,3,-93,3
300136,2010,444000,645300,180000,1,1,1,1,4,3,18,3
300137,2010,350400,378000,90000,1,1,1,0,6,3,10,3
300138,2010,707900,984700,120000,1,1,1,1,6,5,138,3
300139,2010,896800,120000,107200,1,1,1,1,6,3,-93,4
300140,2010,196000,1638000,144000,1,1,1,1,5,5,28,3
300141,2010,478400,353600,150000,1,1,1,1,4,3,-95,3
300142,2010,1445700,1503100,180000,1,1,1,1,6,3,21,3
300143,2010,884774,854044,90000,1,1,1,1,4,3,-95,3
300144,2010,2351700,1655900,150000,1,1,1,1,6,3,7,3
300145,2010,644800,564300,157500,1,1,1,1,4,3,9,3
300146,2010,621400,1625800,96000,1,1,1,1,3,3,12,2
300147,2010,560000,700000,132000,1,1,1,1,6,3,12,3
300148,2010,317000,517000,100000,1,1,1,1,3,3,102,2
300149,2010,123000,296300,108000,1,1,1,0,4,2,4,3
300150,2010,746000,788400,90000,1,1,1,1,6,3,-93,3
300151,2010,624000,624000,90000,1,1,1,1,4,3,12,3
300152,2010,1478600,1170400,240000,1,1,1,1,7,5,12,4
300153,2010,2787600,1791700,144000,1,1,1,1,6,3,-95,3
300154,2010,1237498,1237498,250000,1,1,1,1,5,3,10,3
300155,2010,930000,1200000,120000,1,1,1,1,3,3,27,2
300156,2010,2286400,2226400,180000,1,1,1,1,6,3,24,3
300157,2010,1947504,1544232,125010,1,1,1,1,5,3,-95,3
300158,2010,943600,1073500,200000,1,1,1,0,7,3,12,4
300159,2010,512100,546100,120000,1,1,1,1,4,3,-95,4
300160,2010,880000,880000,150000,1,1,1,1,6,3,-93,3
300161,2010,673800,833400,60000,1,1,1,1,6,5,11,4
300162,2010,604500,848200,60000,1,1,1,1,4,0,9,3
300163,2010,480000,744000,60000,1,1,1,1,3,3,-95,2
300164,2010,1164500,1357000,180000,1,1,1,0,6,5,-95,3
300165,2010,1509000,1299000,180000,1,1,1,1,6,3,-93,3
300166,2010,820000,1080000,104000,1,1,1,1,2,4,5,3
300167,2010,551700,632700,108000,1,1,1,1,7,2,-93,3
300168,2010,1228000,1043600,150000,1,1,1,1,4,5,-95,3
300169,2010,1026000,1026000,180000,1,1,0,0,6,5,-95,3
300170,2010,1485000,1100000,120000,1,1,1,1,4,3,-95,4
300171,2010,964400,986800,180000,1,1,1,1,5,3,-95,4
300172,2010,632100,549200,180000,1,1,1,1,5,3,-95,3
300173,2010,1262400,780900,90000,1,1,1,1,6,5,-93,3
300174,2010,-95,-95,70000,1,1,1,1,0,0,-93,0
300175,2010,197600,184000,60000,1,1,1,1,6,3,4,3
300176,2010,527000,937000,120000,1,1,1,1,4,3,-95,3
300177,2010,599000,644000,90000,1,1,0,0,4,3,-95,3
300178,2010,831700,664800,150000,1,1,1,0,6,5,11,3
300179,2010,774400,919200,150000,1,1,0,0,5,3,-95,3
300180,2010,2209600,2209600,200000,1,1,1,1,7,3,38,4
300181,2010,532700,383500,120000,1,1,1,1,6,3,-93,3
300182,2010,435000,423000,180000,1,1,1,1,6,3,30,3
300183,2010,1144000,1144000,150000,1,1,1,1,4,3,9,3
300184,2010,488000,658400,60000,1,1,1,1,4,3,-93,3
300185,2010,1530000,1508300,240000,1,1,1,1,6,5,-93,3
300186,2010,107100,1131400,133900,1,1,1,1,5,3,-93,4
300187,2010,413800,413800,-97,1,1,1,1,4,3,-95,3
300188,2010,1130000,1273000,150000,1,1,1,1,4,3,-93,3
300189,2010,840000,600000,108000,1,1,0,0,6,3,25,3
300218,2010,6590200,6590200,192000,1,1,1,1,8,3,-93,4
600000,2010,600000,-95,800000,1,1,1,1,12,9,96,7
600004,2010,1899600,2657300,268000,1,1,0,0,5,3,11,6
600005,2010,376100,972700,155000,1,1,1,1,7,5,17,6
600006,2010,240000,1380000,320000,1,1,0,0,9,4,5,4
600007,2010,3247403,7479946,1047620,1,1,1,1,7,4,6,2
600008,2010,2140100,4226900,287600,1,1,1,1,7,3,17,4
600009,2010,2538800,2441700,240000,1,1,1,1,6,5,25,3
600010,2010,485000,585700,384000,1,1,1,1,13,4,6,4
