股票代码,年度,股票简称,公司中文全称,公司英文全称,CSRC行业分类,GICS行业分类,公司注册地,证券交易所,中小企业板标示,交易状态
'600122,2007,宏图高科,江苏宏图高科技股份有限公司,"JIANGSU HONGTU HIGH-TECHNOLOGY CO.,LTD",G81,255040,NA,SH,0,0
'600122,2008,宏图高科,江苏宏图高科技股份有限公司,"JIANGSU HONGTU HIGH-TECHNOLOGY CO.,LTD",G81,255040,NA,SH,0,0
'600122,2010,宏图高科,江苏宏图高科技股份有限公司,NA,G81,255040,NA,SH,0,0
'600123,2002,兰花科创,山西兰花科技创业股份有限公司,SHANXI LANHUA SCI-TECH VENTURE CO.，LTD.,B01,101020,山西省晋城市泽州路181号,SH,0,0
'600123,2003,兰花科创,山西兰花科技创业股份有限公司,SHANXI LANHUA SCI-TECH VENTURE CO.，LTD.,B01,101020,山西省晋城市泽州路181号,SH,0,0
'600123,2004,兰花科创,山西兰花科技创业股份有限公司,SHANXI LANHUA SCI-TECH VENTURE CO.，LTD.,B01,101020,山西省晋城市泽州路181号,SH,0,0
'600123,2005,G兰花,山西兰花科技创业股份有限公司,SHANXI LANHUA SCI-TECH VENTURE CO.，LTD.,B01,101020,山西省晋城市泽州路181号,SH,0,0
'600123,2006,兰花科创,山西兰花科技创业股份有限公司,SHANXI LANHUA SCI-TECH VENTURE CO.，LTD.,B01,101020,NA,SH,0,0
'600123,2007,兰花科创,山西兰花科技创业股份有限公司,SHANXI LANHUA SCI-TECH VENTURE CO.，LTD.,B01,101020,NA,SH,0,0
'600123,2009,兰花科创,山西兰花科技创业股份有限公司,NA,B01,101020,NA,SH,0,0
'600123,2011,兰花科创,山西兰花科技创业股份有限公司,NA,B01,101020,NA,SH,0,0
'600125,2002,铁龙股份,大连铁龙实业股份有限公司,"CHINA RAILWAY TIELONG CONTAINER LOGISTICS CO.,LTD",F01,203040,大连市高新园区七贤岭产业化基地高新街3号,SH,0,0
'600125,2003,铁龙股份,大连铁龙实业股份有限公司,"CHINA RAILWAY TIELONG CONTAINER LOGISTICS CO.,LTD",F01,203040,大连市高新园区七贤岭产业化基地高新街3号,SH,0,0
'600125,2004,铁龙物流,中铁铁龙集装箱物流股份有限公司,"CHINA RAILWAY TIELONG CONTAINER LOGISTICS CO.,LTD",F01,203040,大连市高新园区七贤岭产业化基地高新街3号,SH,0,0
'600125,2005,铁龙物流,中铁铁龙集装箱物流股份有限公司,"CHINA RAILWAY TIELONG CONTAINER LOGISTICS CO.,LTD",F01,203040,大连市高新园区七贤岭产业化基地高新街3号,SH,0,0
'600125,2006,铁龙物流,中铁铁龙集装箱物流股份有限公司,"CHINA RAILWAY TIELONG CONTAINER LOGISTICS CO.,LTD",F01,203040,NA,SH,0,0
'600125,2007,铁龙物流,中铁铁龙集装箱物流股份有限公司,"CHINA RAILWAY TIELONG CONTAINER LOGISTICS CO.,LTD",F01,203040,NA,SH,0,0
'600125,2008,铁龙物流,中铁铁龙集装箱物流股份有限公司,"CHINA RAILWAY TIELONG CONTAINER LOGISTICS CO.,LTD",F01,203040,NA,SH,0,0
'600125,2009,铁龙物流,中铁铁龙集装箱物流股份有限公司,NA,F01,203040,NA,SH,0,0
'600125,2011,铁龙物流,中铁铁龙集装箱物流股份有限公司,NA,F01,203040,NA,SH,0,0
'600126,2002,杭钢股份,杭州钢铁股份有限公司,"HANG ZHOU IRON & STEEL CO.,LTD.",C65,151040,浙江省杭州市拱墅区半山路178号,SH,0,0
'600126,2003,杭钢股份,杭州钢铁股份有限公司,"HANG ZHOU IRON & STEEL CO.,LTD.",C65,151040,浙江省杭州市拱墅区半山路178号,SH,0,0
'600126,2004,杭钢股份,杭州钢铁股份有限公司,"HANG ZHOU IRON & STEEL CO.,LTD.",C65,151040,浙江省杭州市拱墅区半山路178号,SH,0,0
'600126,2005,G杭钢,杭州钢铁股份有限公司,"HANG ZHOU IRON & STEEL CO.,LTD.",C65,151040,浙江省杭州市拱墅区半山路178号,SH,0,0
'600126,2006,杭钢股份,杭州钢铁股份有限公司,"HANG ZHOU IRON & STEEL CO.,LTD.",C65,151040,NA,SH,0,0
'600126,2007,杭钢股份,杭州钢铁股份有限公司,"HANG ZHOU IRON & STEEL CO.,LTD.",C65,151040,NA,SH,0,0
'600126,2008,杭钢股份,杭州钢铁股份有限公司,"HANG ZHOU IRON & STEEL CO.,LTD.",C65,151040,NA,SH,0,0
'600126,2009,杭钢股份,杭州钢铁股份有限公司,NA,C65,151040,NA,SH,0,0
'600126,2011,杭钢股份,杭州钢铁股份有限公司,NA,C65,151040,NA,SH,0,0
'600127,2002,金健米业,湖南金键米业股份有限公司,"HUNAN JINJIAN CEREALS INDUSTRY CO.,LTD.",C01,302020,湖南省常德市德山经济科技开发区崇德路,SH,0,0
'600127,2003,金健米业,湖南金键米业股份有限公司,"HUNAN JINJIAN CEREALS INDUSTRY CO.,LTD.",C01,302020,湖南省常德市德山经济科技开发区崇德路,SH,0,0
'600127,2004,金健米业,湖南金键米业股份有限公司,"HUNAN JINJIAN CEREALS INDUSTRY CO.,LTD.",C01,302020,湖南省常德市德山经济科技开发区崇德路,SH,0,0
'600127,2006,金健米业,湖南金键米业股份有限公司,"HUNAN JINJIAN CEREALS INDUSTRY CO.,LTD.",C01,302020,NA,SH,0,0
'600127,2007,金健米业,湖南金键米业股份有限公司,"HUNAN JINJIAN CEREALS INDUSTRY CO.,LTD.",C01,302020,NA,SH,0,0
'600127,2009,金健米业,湖南金键米业股份有限公司,NA,C01,302020,NA,SH,0,0
'600128,2002,弘业股份,江苏弘业股份有限公司,JIANGSU HOLLY CORPORATION,H21,255010,江苏省南京市中华路50号弘业大厦,SH,0,0
'600128,2003,弘业股份,江苏弘业股份有限公司,JIANGSU HOLLY CORPORATION,H21,255010,江苏省南京市中华路50号弘业大厦,SH,0,0
'600128,2004,弘业股份,江苏弘业股份有限公司,JIANGSU HOLLY CORPORATION,H21,255010,江苏省南京市中华路50号弘业大厦,SH,0,0
'600128,2005,G弘业,江苏弘业股份有限公司,JIANGSU HOLLY CORPORATION,H21,255010,江苏省南京市中华路50号弘业大厦,SH,0,0
'600128,2006,弘业股份,江苏弘业股份有限公司,JIANGSU HOLLY CORPORATION,H21,255010,NA,SH,0,0
'600128,2007,弘业股份,江苏弘业股份有限公司,JIANGSU HOLLY CORPORATION,H21,255010,NA,SH,0,0
'600128,2009,弘业股份,江苏弘业股份有限公司,NA,H21,255010,NA,SH,0,0
'600128,2011,弘业股份,江苏弘业股份有限公司,NA,H21,255010,NA,SH,0,0
'600129,2002,太极集团,重庆太极实业(集团)股份有限公司,"CHONGQING TAIJI INDUSTRY (GROUP) CO.,LTD.",C81,352020,重庆市涪陵区太极大道1号,SH,0,0
'600129,2003,太极集团,重庆太极实业(集团)股份有限公司,"CHONGQING TAIJI INDUSTRY (GROUP) CO.,LTD.",C81,352020,重庆市涪陵区太极大道1号,SH,0,0
'600129,2004,太极集团,重庆太极实业(集团)股份有限公司,"CHONGQING TAIJI INDUSTRY (GROUP) CO.,LTD.",C81,352020,重庆市涪陵区太极大道1号,SH,0,0
'600129,2005,G太极,重庆太极实业(集团)股份有限公司,"CHONGQING TAIJI INDUSTRY (GROUP) CO.,LTD.",C81,352020,重庆市涪陵区太极大道1号,SH,0,0
'600129,2006,太极集团,重庆太极实业(集团)股份有限公司,"CHONGQING TAIJI INDUSTRY (GROUP) CO.,LTD.",C81,352020,NA,SH,0,0
'600129,2007,太极集团,重庆太极实业(集团)股份有限公司,"CHONGQING TAIJI INDUSTRY (GROUP) CO.,LTD.",C81,352020,NA,SH,0,0
'600129,2008,太极集团,重庆太极实业(集团)股份有限公司,"CHONGQING TAIJI INDUSTRY (GROUP) CO.,LTD.",C81,352020,NA,SH,0,0
'600129,2009,太极集团,重庆太极实业(集团)股份有限公司,NA,C81,352020,NA,SH,0,0
'600129,2010,太极集团,重庆太极实业(集团)股份有限公司,NA,C81,352020,NA,SH,0,0
'600130,2002,波导股份,宁波波导股份有限公司,"NINGBO BIRD CO.,LTD",G81,452010,浙江省宁波奉化市城山路99号,SH,0,0
'600130,2003,波导股份,宁波波导股份有限公司,"NINGBO BIRD CO.,LTD",G81,452010,浙江省宁波奉化市城山路99号,SH,0,0
'600130,2004,波导股份,宁波波导股份有限公司,"NINGBO BIRD CO.,LTD",G81,452010,浙江省宁波奉化市城山路99号,SH,0,0
'600130,2005,G波导,宁波波导股份有限公司,"NINGBO BIRD CO.,LTD",G81,452010,浙江省宁波奉化市城山路99号,SH,0,0
'600130,2006,波导股份,宁波波导股份有限公司,"NINGBO BIRD CO.,LTD",G81,452010,NA,SH,0,0
'600130,2007,波导股份,宁波波导股份有限公司,"NINGBO BIRD CO.,LTD",G81,452010,NA,SH,0,0
'600130,2008,*ST波导,宁波波导股份有限公司,"NINGBO BIRD CO.,LTD",G81,452010,NA,SH,0,1
'600130,2009,*ST波导,宁波波导股份有限公司,NA,G81,452010,NA,SH,0,1
'600130,2011,ST波导,宁波波导股份有限公司,NA,G81,452010,NA,SH,0,1
'600131,2002,岷江水电,四川岷江水利电力股份有限公司,"SICHUAN MINJIANG HYDROPOWER CO.,ITD.",D01,551010,四川省阿坝州汶川县下索桥,SH,0,0
'600131,2003,岷江水电,四川岷江水利电力股份有限公司,"SICHUAN MINJIANG HYDROPOWER CO.,ITD.",D01,551010,四川省阿坝州汶川县下索桥,SH,0,0
'600131,2004,岷江水电,四川岷江水利电力股份有限公司,"SICHUAN MINJIANG HYDROPOWER CO.,ITD.",D01,551010,四川省阿坝州汶川县下索桥,SH,0,0
'600131,2005,岷江水电,四川岷江水利电力股份有限公司,"SICHUAN MINJIANG HYDROPOWER CO.,ITD.",D01,551010,四川省阿坝州汶川县下索桥,SH,0,0
'600131,2006,岷江水电,四川岷江水利电力股份有限公司,NA,D01,551010,NA,SH,0,0
'600131,2007,岷江水电,四川岷江水利电力股份有限公司,"SICHUAN MINJIANG HYDROPOWER CO.,ITD.",D01,551010,NA,SH,0,0
'600131,2008,岷江水电,四川岷江水利电力股份有限公司,"SICHUAN MINJIANG HYDROPOWER CO.,ITD.",D01,551010,NA,SH,0,0
'600131,2009,*ST岷电,四川岷江水利电力股份有限公司,NA,D01,551010,NA,SH,0,1
'600131,2011,*ST岷电,四川岷江水利电力股份有限公司,NA,D01,551010,NA,SH,0,1
'600132,2002,重庆啤酒,重庆啤酒股份有限公司,"CHONG QING BREWERY CO.,LTD",C05,302010,重庆市九龙坡区石桥铺石杨路16号,SH,0,0
'600132,2003,重庆啤酒,重庆啤酒股份有限公司,"CHONG QING BREWERY CO.,LTD",C05,302010,重庆市九龙坡区石桥铺石杨路16号,SH,0,0
'600132,2004,重庆啤酒,重庆啤酒股份有限公司,"CHONG QING BREWERY CO.,LTD",C05,302010,重庆市九龙坡区石桥铺石杨路16号,SH,0,0
'600132,2005,重庆啤酒,重庆啤酒股份有限公司,"CHONG QING BREWERY CO.,LTD",C05,302010,重庆市九龙坡区石桥铺石杨路16号,SH,0,0
'600132,2006,重庆啤酒,重庆啤酒股份有限公司,"CHONG QING BREWERY CO.,LTD",C05,302010,NA,SH,0,0
'600132,2007,重庆啤酒,重庆啤酒股份有限公司,"CHONG QING BREWERY CO.,LTD",C05,302010,NA,SH,0,0
'600132,2009,重庆啤酒,重庆啤酒股份有限公司,NA,C05,302010,NA,SH,0,0
'600132,2011,重庆啤酒,重庆啤酒股份有限公司,NA,C05,302010,NA,SH,0,0
'600133,2002,东湖高新,武汉东湖高新集团股份有限公司,"WUHAN EAST LAKE HIGH TECHNOLOGY GROUPE CO.,LTD.",M,551010,武汉市洪山区关东科技工业园东湖高新大楼,SH,0,0
'600133,2003,东湖高新,武汉东湖高新集团股份有限公司,"WUHAN EAST LAKE HIGH TECHNOLOGY GROUPE CO.,LTD.",M,551010,武汉市洪山区关东科技工业园东湖高新大楼,SH,0,0
'600133,2004,东湖高新,武汉东湖高新集团股份有限公司,"WUHAN EAST LAKE HIGH TECHNOLOGY GROUPE CO.,LTD.",M,551010,武汉市洪山区关东科技工业园东湖高新大楼,SH,0,0
'600133,2005,东湖高新,武汉东湖高新集团股份有限公司,"WUHAN EAST LAKE HIGH TECHNOLOGY GROUPE CO.,LTD.",M,551010,武汉市洪山区关东科技工业园东湖高新大楼,SH,0,0
'600133,2006,S东湖新,武汉东湖高新集团股份有限公司,"WUHAN EAST LAKE HIGH TECHNOLOGY GROUPE CO.,LTD.",M,404030,NA,SH,0,0
'600133,2007,东湖高新,武汉东湖高新集团股份有限公司,"WUHAN EAST LAKE HIGH TECHNOLOGY GROUPE CO.,LTD.",M,404030,NA,SH,0,0
'600133,2008,东湖高新,武汉东湖高新集团股份有限公司,"WUHAN EAST LAKE HIGH TECHNOLOGY GROUPE CO.,LTD.",M,404030,NA,SH,0,0
'600133,2009,东湖高新,武汉东湖高新集团股份有限公司,NA,M,404030,NA,SH,0,0
'600133,2011,东湖高新,武汉东湖高新集团股份有限公司,NA,M,404030,NA,SH,0,0
'600135,2002,乐凯胶片,乐凯胶片股份有限公司,"LUCKY FILM CO.,LTD.",C43,151010,河北省保定国家高新技术产业开发区,SH,0,0
'600135,2003,乐凯胶片,乐凯胶片股份有限公司,"LUCKY FILM CO.,LTD.",C43,151010,河北省保定国家高新技术产业开发区,SH,0,0
'600135,2004,乐凯胶片,乐凯胶片股份有限公司,"LUCKY FILM CO.,LTD.",C43,151010,河北省保定国家高新技术产业开发区,SH,0,0
'600135,2005,乐凯胶片,乐凯胶片股份有限公司,"LUCKY FILM CO.,LTD.",C43,151010,河北省保定国家高新技术产业开发区,SH,0,0
'600135,2006,S乐凯,乐凯胶片股份有限公司,"LUCKY FILM CO.,LTD.",C43,151010,NA,SH,0,0
'600135,2007,乐凯胶片,乐凯胶片股份有限公司,"LUCKY FILM CO.,LTD.",C43,151010,NA,SH,0,0
'600135,2009,乐凯胶片,乐凯胶片股份有限公司,NA,C43,151010,NA,SH,0,0
'600135,2010,乐凯胶片,乐凯胶片股份有限公司,NA,C43,151010,NA,SH,0,0
'600136,2002,道博股份,武汉道博股份有限公司,"WUHAN DOUBLE CO.,LTD.",M,404030,湖北省武汉市汉南区纱帽镇汉南大道367号,SH,0,0
'600136,2003,道博股份,武汉道博股份有限公司,"WUHAN DOUBLE CO.,LTD.",M,404030,湖北省武汉市汉南区纱帽镇汉南大道367号,SH,0,0
'600136,2004,道博股份,武汉道博股份有限公司,"WUHAN DOUBLE CO.,LTD.",M,404030,湖北省武汉市汉南区纱帽镇汉南大道367号,SH,0,0
'600136,2005,道博股份,武汉道博股份有限公司,"WUHAN DOUBLE CO.,LTD.",M,404030,湖北省武汉市汉南区纱帽镇汉南大道367号,SH,0,0
'600136,2006,*ST道博,武汉道博股份有限公司,"WUHAN DOUBLE CO.,LTD.",M,404030,NA,SH,0,1
'600136,2007,ST道博,武汉道博股份有限公司,"WUHAN DOUBLE CO.,LTD.",M,404030,NA,SH,0,1
'600136,2010,道博股份,武汉道博股份有限公司,NA,M,404030,NA,SH,0,0
'600137,2002,ST长控,四川长江包装控股股份有限公司,"SICHUAN CHANGJIANG PACKAGING PAPER CO.,LTD.",C31,252030,四川省宜宾市马鞍石,SH,0,1
'600137,2003,ST长控,四川长江包装控股股份有限公司,"SICHUAN CHANGJIANG PACKAGING PAPER CO.,LTD.",C31,252030,四川省宜宾市马鞍石,SH,0,1
'600137,2004,ST长控,四川长江包装控股股份有限公司,"SICHUAN CHANGJIANG PACKAGING PAPER CO.,LTD.",C31,252030,四川省宜宾市马鞍石,SH,0,1
'600137,2005,ST长控,四川长江包装控股股份有限公司,SICHUAN CHANGJIANG PACKAGING HOLDING LTD.,C31,252030,四川省宜宾市马鞍石,SH,0,1
'600137,2006,S*ST长控,四川长江包装控股股份有限公司,NA,C31,252030,NA,SH,0,1
'600137,2007,ST浪莎,四川浪莎控股股份有限公司,Sichuan langsha Holding Ltd.,C31,252030,NA,SH,0,1
'600137,2008,浪莎股份,四川浪莎控股股份有限公司,Sichuan langsha Holding Ltd.,C31,252030,NA,SH,0,0
'600137,2009,浪莎股份,四川浪莎控股股份有限公司,NA,C31,252030,NA,SH,0,0
'600137,2010,浪莎股份,四川浪莎控股股份有限公司,NA,C31,252030,NA,SH,0,0
'600138,2002,青旅控股,中青旅控股股份有限公司,"CHINA CYTS TOURS HOLDING CO.,LTD.",K34,253010,北京市海淀区知春路128号泛亚大厦八层,SH,0,0
'600138,2003,中青旅,中青旅控股股份有限公司,"CHINA CYTS TOURS HOLDING CO.,LTD.",K34,253010,北京市海淀区知春路128号泛亚大厦八层,SH,0,0
'600138,2004,中青旅,中青旅控股股份有限公司,"CHINA CYTS TOURS HOLDING CO.,LTD.",K34,253010,北京市海淀区知春路128号泛亚大厦八层,SH,0,0
'600138,2005,G中青旅,中青旅控股股份有限公司,"CHINA CYTS TOURS HOLDING CO.,LTD.",K34,253010,北京市海淀区知春路128号泛亚大厦八层,SH,0,0
'600138,2006,中青旅,中青旅控股股份有限公司,"CHINA CYTS TOURS HOLDING CO.,LTD.",K34,253010,NA,SH,0,0
'600138,2007,中青旅,中青旅控股股份有限公司,"CHINA CYTS TOURS HOLDING CO.,LTD.",K34,253010,NA,SH,0,0
'600138,2008,中青旅,中青旅控股股份有限公司,"CHINA CYTS TOURS HOLDING CO.,LTD.",K34,253010,NA,SH,0,0
'600138,2009,中青旅,中青旅控股股份有限公司,NA,K34,253010,NA,SH,0,0
'600138,2010,中青旅,中青旅控股股份有限公司,NA,K34,253010,NA,SH,0,0
'600139,2003,ST鼎天,鼎天科技股份有限公司,Mianyang Gao Xin Industrial Development Group Inc.,G83,201040,四川绵阳高新区火炬大厦 B区,SH,0,1
'600139,2004,ST绵高新,绵阳高新发展(集团)股份有限公司,Mianyang Gao Xin Industrial Development Group Inc.,G83,201040,四川绵阳高新区火炬大厦 B区,SH,0,1
'600139,2006,*ST绵高,绵阳高新发展(集团)股份有限公司,NA,G83,201040,NA,SH,0,1
'600139,2007,*ST绵高,绵阳高新发展(集团)股份有限公司,Mianyang Gao Xin Industrial Development Group Inc.,G83,201040,NA,SH,0,1
'600139,2008,ST绵高,绵阳高新发展(集团)股份有限公司,Mianyang Gao Xin Industrial Development Group Inc.,G83,201040,NA,SH,0,1
'600139,2009,西部资源,四川西部资源控股股份有限公司,NA,B07,151040,NA,SH,0,0
'600139,2011,西部资源,四川西部资源控股股份有限公司,NA,B07,151040,NA,SH,0,0
'600141,2002,兴发集团,湖北兴发化工集团股份有限公司,"HUBEI XINGFA CHEMICAL GROUP CO.,LTD.",C43,151010,湖北省兴山县古夫镇绍君路昭君山庄,SH,0,0
'600141,2003,兴发集团,湖北兴发化工集团股份有限公司,"HUBEI XINGFA CHEMICAL GROUP CO.,LTD.",C43,151010,湖北省兴山县古夫镇绍君路昭君山庄,SH,0,0
'600141,2004,兴发集团,湖北兴发化工集团股份有限公司,"HUBEI XINGFA CHEMICAL GROUP CO.,LTD.",C43,151010,湖北省兴山县古夫镇绍君路昭君山庄,SH,0,0
'600141,2005,兴发集团,湖北兴发化工集团股份有限公司,"HUBEI XINGFA CHEMICAL GROUP CO.,LTD.",C43,151010,湖北省兴山县古夫镇绍君路昭君山庄,SH,0,0
'600141,2006,兴发集团,湖北兴发化工集团股份有限公司,"HUBEI XINGFA CHEMICAL GROUP CO.,LTD.",C43,151010,NA,SH,0,0
'600141,2007,兴发集团,湖北兴发化工集团股份有限公司,"HUBEI XINGFA CHEMICAL GROUP CO.,LTD.",C43,151010,NA,SH,0,0
'600141,2009,兴发集团,湖北兴发化工集团股份有限公司,NA,C43,151010,NA,SH,0,0
'600141,2010,兴发集团,湖北兴发化工集团股份有限公司,NA,C43,151010,NA,SH,0,0
'600143,2006,金发科技,广州金发科技股份有限公司,"GUANGZHOU KINGFA SCI.& TEC. CO.,LTD.",C49,151010,NA,SH,0,0
'600143,2009,金发科技,金发科技股份有限公司,NA,C49,151010,NA,SH,0,0
'600145,2002,四维瓷业,重庆四维瓷业股份有限公司,"CHONGQINGSWELLCERAMICS（GROUP）INDUSTORYCO.,LTD",E05,201020,重庆市江津市油溪镇,SH,0,0
'600145,2003,四维瓷业,重庆四维瓷业股份有限公司,"CHONGQINGSWELLCERAMICS（GROUP）INDUSTORYCO.,LTD",E05,201020,重庆市江津市油溪镇,SH,0,0
'600145,2004,四维瓷业,重庆四维瓷业股份有限公司,"CHONGQINGSWELLCERAMICS（GROUP）INDUSTORYCO.,LTD",E05,201020,重庆市江津市油溪镇,SH,0,0
'600145,2005,四维瓷业,重庆四维瓷业股份有限公司,"CHONGQINGSWELLCERAMICS（GROUP）INDUSTORYCO.,LTD",E05,201020,重庆市江津市油溪镇,SH,0,0
'600145,2006,四维瓷业,重庆四维瓷业股份有限公司,"CHONGQINGSWELLCERAMICS（GROUP）INDUSTORYCO.,LTD",E05,201020,NA,SH,0,0
'600145,2007,四维控股,重庆四维控股（集团）股份有限公司,"Chongqing Swell Holding (Group) Co., Ltd",E05,201020,NA,SH,0,0
'600145,2009,*ST四维,重庆四维控股（集团）股份有限公司,NA,E05,201020,NA,SH,0,1
'600145,2010,*ST四维,贵州四维国创控股( 集团) 股份有限公司,NA,E05,201020,NA,SH,0,1
'600146,2002,大元股份,宁夏大元化工股份有限公司,"NINGXIA DAYUAN CHEMICAL COMPANY,LTD.",C41,352010,宁夏银川市新市区文昌南路,SH,0,0
'600146,2005,G*ST大,宁夏大元化工股份有限公司,"NINGXIA DAYUAN CHEMICAL COMPANY,LTD.",C41,352010,银川（国家级）经济技术开发区经天东路南侧8号,SH,0,1
'600146,2006,大元股份,宁夏大元化工股份有限公司,"NINGXIA DAYUAN CHEMICAL COMPANY,LTD.",C41,151010,NA,SH,0,0
'600146,2007,大元股份,宁夏大元化工股份有限公司,"NINGXIA DAYUAN CHEMICAL COMPANY,LTD.",C41,151010,NA,SH,0,0
'600146,2008,大元股份,宁夏大元化工股份有限公司,"NINGXIA DAYUAN CHEMICAL COMPANY,LTD.",C41,151010,NA,SH,0,0
'600148,2002,离合器,长春一东离合器股份有限公司,"CHANGCHUN YIDONG CLUTCH CO.,LTD.",C75,251010,吉林省长春市繁荣路17-1号,SH,0,0
'600148,2003,长春一东,长春一东离合器股份有限公司,"CHANGCHUN YIDONG CLUTCH CO.,LTD.",C75,251010,吉林省长春市繁荣路17-1号,SH,0,0
'600148,2004,长春一东,长春一东离合器股份有限公司,"CHANGCHUN YIDONG CLUTCH CO.,LTD.",C75,251010,吉林省长春市繁荣路17-1号,SH,0,0
'600148,2005,长春一东,长春一东离合器股份有限公司,"CHANGCHUN YIDONG CLUTCH CO.,LTD.",C75,251010,吉林省长春市繁荣路17-1号,SH,0,0
'600148,2006,长春一东,长春一东离合器股份有限公司,"CHANGCHUN YIDONG CLUTCH CO.,LTD.",C75,251010,NA,SH,0,0
'600148,2007,长春一东,长春一东离合器股份有限公司,"CHANGCHUN YIDONG CLUTCH CO.,LTD.",C75,251010,NA,SH,0,0
'600148,2008,长春一东,长春一东离合器股份有限公司,"CHANGCHUN YIDONG CLUTCH CO.,LTD.",C75,251010,NA,SH,0,0
'600148,2009,长春一东,长春一东离合器股份有限公司,NA,C75,251010,NA,SH,0,0
'600148,2010,长春一东,长春一东离合器股份有限公司,NA,C75,251010,NA,SH,0,0
'600149,2002,邢台轧辊,邢台轧辊股份有限公司,"C&T Technology Development Co., Ltd",C71,201030,河北省邢台市新兴西路1号,SH,0,0
'600149,2003,邢台轧辊,邢台轧辊股份有限公司,"C&T Technology Development Co., Ltd",C71,201030,河北省邢台市新兴西路1号,SH,0,0
'600149,2004,华夏建通,华夏建通科技开发股份有限公司,"C&T Technology Development Co., Ltd",C71,201030,河北省邢台市新兴西路1号,SH,0,0
'600149,2005,华夏建通,华夏建通科技开发股份有限公司,"C&T Technology Development Co., Ltd",C71,201030,河北省邢台市新兴西路1号,SH,0,0
'600149,2006,华夏建通,华夏建通科技开发股份有限公司,NA,C71,451020,NA,SH,0,0
'600149,2007,华夏建通,华夏建通科技开发股份有限公司,"C&T Technology Development Co., Ltd",C71,451020,NA,SH,0,0
'600149,2008,华夏建通,华夏建通科技开发股份有限公司,"C&T Technology Development Co., Ltd",C71,451020,NA,SH,0,0
'600149,2009,*ST建通,华夏建通科技开发股份有限公司,NA,C71,451020,NA,SH,0,1
'600149,2010,*ST建通,华夏建通科技开发股份有限公司,NA,C71,451020,NA,SH,0,1
'600150,2002,沪东重机,沪东重机股份有限公司,"HUDONG HEAVY MACHINERY CO.,LTD.",C73,201060,上海市浦东道2851号,SH,0,0
'600150,2003,沪东重机,沪东重机股份有限公司,"HUDONG HEAVY MACHINERY CO.,LTD.",C73,201060,上海市浦东道2851号,SH,0,0
'600150,2004,沪东重机,沪东重机股份有限公司,"HUDONG HEAVY MACHINERY CO.,LTD.",C73,201060,上海市浦东道2851号,SH,0,0
'600150,2005,G重机,沪东重机股份有限公司,"HUDONG HEAVY MACHINERY CO.,LTD.",C73,201060,上海市浦东道2851号,SH,0,0
'600150,2006,沪东重机,沪东重机股份有限公司,"HUDONG HEAVY MACHINERY CO.,LTD.",C73,201060,NA,SH,0,0
'600150,2007,中国船舶,中国船舶工业股份有限公司,"China State Shipbuilding Co., Ltd",C73,201060,NA,SH,0,0
'600150,2009,中国船舶,中国船舶工业股份有限公司,NA,C73,201060,NA,SH,0,0
'600150,2010,中国船舶,中国船舶工业股份有限公司,NA,C73,201060,NA,SH,0,0
'600151,2002,航天机电,上海航天汽车机电股份有限公司,"SHANGHAI AEROSPACE AUTOMOBILE ELECTROMECHANICAL CO.,LTD.",C75,201010,上海市浦东新区榕桥路661号,SH,0,0
'600151,2003,航天机电,上海航天汽车机电股份有限公司,"SHANGHAI AEROSPACE AUTOMOBILE ELECTROMECHANICAL CO.,LTD.",C75,201010,上海市浦东新区榕桥路661号,SH,0,0
'600151,2004,航天机电,上海航天汽车机电股份有限公司,"SHANGHAI AEROSPACE AUTOMOBILE ELECTROMECHANICAL CO.,LTD.",C75,201010,上海市浦东新区榕桥路661号,SH,0,0
'600151,2005,G航天,上海航天汽车机电股份有限公司,"SHANGHAI AEROSPACE AUTOMOBILE ELECTROMECHANICAL CO.,LTD.",C75,201010,上海市浦东新区榕桥路661号,SH,0,0
'600151,2006,航天机电,上海航天汽车机电股份有限公司,"SHANGHAI AEROSPACE AUTOMOBILE ELECTROMECHANICAL CO.,LTD.",C75,453010,NA,SH,0,0
'600151,2007,航天机电,上海航天汽车机电股份有限公司,"SHANGHAI AEROSPACE AUTOMOBILE ELECTROMECHANICAL CO.,LTD.",C75,453010,NA,SH,0,0
'600151,2009,航天机电,上海航天汽车机电股份有限公司,NA,C75,453010,NA,SH,0,0
'600151,2010,航天机电,上海航天汽车机电股份有限公司,NA,C75,453010,NA,SH,0,0
'600152,2002,维科精华,宁波维科精华集团股份有限公司,"NINGBO VEKEN ELITE GROUPCO.,LTD",C11,252030,浙江省宁波市和义路99号,SH,0,0
'600152,2003,维科精华,宁波维科精华集团股份有限公司,"NINGBO VEKEN ELITE GROUPCO.,LTD",C11,252030,浙江省宁波市和义路99号,SH,0,0
'600152,2004,维科精华,宁波维科精华集团股份有限公司,"NINGBO VEKEN ELITE GROUPCO.,LTD",C11,252030,浙江省宁波市和义路99号,SH,0,0
'600152,2005,维科精华,宁波维科精华集团股份有限公司,"NINGBO VEKEN ELITE GROUPCO.,LTD",C11,252030,浙江省宁波市和义路99号,SH,0,0
'600152,2006,维科精华,宁波维科精华集团股份有限公司,"NINGBO VEKEN ELITE GROUPCO.,LTD",C11,252030,NA,SH,0,0
'600152,2008,维科精华,宁波维科精华集团股份有限公司,"NINGBO VEKEN ELITE GROUPCO.,LTD",C11,252030,NA,SH,0,0
